ticker,cleaned_tweet,senti_label,date
AAPL,"picked up 200 more shrs to round me out at 1500, i hope it’s a profitable move",bullish,2020-08-24
AAPL,"little dips don’t faze me,I got hands of steel",bullish,2020-08-24
AAPL,just bought 2 shares to hold,bullish,2020-08-24
AAPL,bought a few shares for the split!,bullish,2020-08-24
AAPL,"It’s going to be almost weird when this stock starts to trade on fundamentals again and not on the split. Oh, but then we’ll have the iPhone 125G announcement to drive it further. Bada bing.",bullish,2020-08-24
AAPL,lets see your puts bears you haters,bullish,2020-08-24
AAPL,got in the dip and I’m not selling till friday,bullish,2020-08-24
AAPL,"solid day, lads. Hold long, hold strong",bullish,2020-08-24
TSLA,ARK cut TSLA holdings 20 today!!!!!!!!,bearish,2020-08-24
BA,"warning shorts , respect the rotation and feds",bullish,2020-08-24
AAPL,y’all ready to party till August 28th!!,bullish,2020-08-24
AAPL,up 1 after a huge day and bears think the end is here,bullish,2020-08-24
AAPL,even though my weeklies are getting thrashed I'm very happy seeing this rally,bullish,2020-08-24
BA,I see near 200$ by the end of the week,bullish,2020-08-24
AAPL,"lol, when you do not hold any shares....",bullish,2020-08-24
AAPL,40$ day again ?,bullish,2020-08-24
BABA,where are my investors holding 4 years strong throughout all the noise,bullish,2020-08-24
AAPL,it’s not even 7am yet,bullish,2020-08-24
AAPL,The Bears have left the Building and are Headed to Bear week,bullish,2020-08-24
AAPL,I love the unity for faith in AAPL in here... we are all in this together,bullish,2020-08-24
AAPL,last day to buy Apple before the split. Enjoy the party!,bullish,2020-08-24
AAPL,"$505 looking good for another 1,000 come on y’all let’s make another push",bullish,2020-08-24
AAPL,look how its doing during lunch,bullish,2020-08-24
AAPL,Apple only goes up against Newton’s law of gravity.,bullish,2020-08-24
MSFT,25th anniversary of Windows 95,bullish,2020-08-24
AAPL,I don’t know what to say,bullish,2020-08-24
AAPL,Sold this at 469 call me a clown I know I deserve it,bullish,2020-08-24
AAPL,3 words to live by Don’t...short...Apple!,bullish,2020-08-24
AAPL,Don’t rule out the Dow up 500 Monday! This should carry the load!,bullish,2020-08-24
BA,will test 195-200 tomorrow hammertime,bullish,2020-08-24
TSLA,oh boy! Are my puts going to pay out tomorrow?,bearish,2020-08-24
AMZN,$4000 for sure if they announce a stock split,bullish,2020-08-25
TSLA,this is needed for the stock. Pullback to around 1940 maybe. Then it can start going up! It has run to hard latley,bearish,2020-08-25
AMZN,green candles much more volume than red.,bullish,2020-08-25
AAPL,if you can hold during this time your calls will be gold. the rally is coming this week for the FOMO traders,bullish,2020-08-25
TSLA,1 min death cross confirmed on Tesla,bearish,2020-08-25
TSLA,All those call premiums are burning,bearish,2020-08-25
TSLA,Somebody gettin a spanking tomorrow! Not me!,bullish,2020-08-25
AAPL,it’s a no brainer Buy the dip,bullish,2020-08-25
AAPL,Money Manager Profit Taking Day.,bullish,2020-08-25
AAPL,only one good day for bears,bullish,2020-08-25
MSFT,lol... calls will be bought in November - December. When next gen Xbox comes out...,bullish,2020-08-25
TSLA,Elon please tweet something to manipulate this stock to make this bulls happy,bearish,2020-08-25
AAPL,ahhhhhh I WANT TO ADD MORE IN MY LONG TERM.. did we hit the bottom yet.,bullish,2020-08-25
AAPL,"I have always been long on Apple. Once it hits 475, loading more.",bullish,2020-08-25
TSLA,WARNING The anti-aircraft guns have just killed the last snowy plane ! U-boat ready for a pack attack,bearish,2020-08-25
AAPL,say hello to my little giant friend ! Apple Beast,bullish,2020-08-25
TSLA,healthy correction Bulls. Sell and HELP THE DIP,bearish,2020-08-25
AAPL,cup and handle here breakout incoming,bullish,2020-08-25
TSLA,I think the battery is running low on this Tesla. Does someone have a charger at their house?,bearish,2020-08-25
TSLA,"Traders betting against Tesla are down $25.4 billion in mark-to-market losses, according to data from financial-analytics firm S3 partners. We are so",bullish,2020-08-25
TSLA,I think this corona virus has been a blessing in disguise bc I found a new passion for stocks,bullish,2020-08-25
FB,after hours looking great wow,bullish,2020-08-25
FB,Buy this strike. It's going to run-up $FB,bullish,2020-08-25
TSLA,Who else bought on the dip,bullish,2020-08-25
MSFT,holding super STRONG . $235 tomorrow,bullish,2020-08-25
AAPL,there’s no growth here. Youre all gonna feel the pain soon.,bearish,2020-08-25
TSLA,SP news is upcoming today after hours anytime,bullish,2020-08-25
MSFT,Can't hold a 1 gain. At least you can predict what direction it's going Everytime it hits 216,bullish,2020-08-25
TSLA,Let me repeat this may squeeze up to 3k soon IMO Tired of being wrong,bullish,2020-08-25
NVDA,short call 28 AUG 20 $520,bullish,2020-08-25
TSLA,my wife's dream of owning a TeslaX is no longer aa dream. The truth is I can't imagine letting her go...May need to convince her to wait for a new model X 2023,bullish,2020-08-25
AAPL,"Portnoy, Cook , Fisker . EV deal coming",bullish,2020-08-25
TSLA,dont save her she dont wanna be saved..,bearish,2020-08-25
TSLA,"low volume, you know what that means",bearish,2020-08-25
AAPL,let’s go 230 fly or die time for the day will fly thanks for the cheap calls,bullish,2020-08-25
FB,Will hit $1 Trillion MC Just a matter of when,bullish,2020-08-25
BA,nice set up for a leg up!,bullish,2020-08-25
TSLA,Take profits and go buy TESLA CARS then repeat after Q3 Earning,bearish,2020-08-25
AAPL,jeZzz get the fack back to 500$ already,bullish,2020-08-25
MSFT,stop selling and let her run!,bullish,2020-08-25
TSLA,wait for what happen tmr,bullish,2020-08-25
TSLA,crashed just a bit the front of a model 3 and the authorised repair centre asked him 45.000 good luck buying one I’ll tell u sooner than later people will get it,bearish,2020-08-25
AMZN,fool proof plan today. 3250 was your LIS.,bullish,2020-08-25
AMZN,first time I decided to hold and not day trade this stock and I’m bag holding with no end in sight,bullish,2020-08-25
AAPL,"laugh now cry later you bears,Back to hibernation you go",bullish,2020-08-25
SBUX,pump'kin spice lattes back on the menu,bullish,2020-08-25
BA,Its only 1 day.... Jesus Christ,bullish,2020-08-25
BA,"$193, $210, $225, $240 and then $268-$270 in 2 weeks !!??",bullish,2020-08-25
AAPL,Will $AAPL keep moving up $10day post split?,bullish,2020-08-25
BA,"got the body of a goddess, got eyes butter pecan brown I see you Girrrlll, drop it lowww , she comin down from ceilin , to the flooo",bullish,2020-08-25
TSLA,i short is actually green! Time to celebrate,bearish,2020-08-25
LOW,another lottery ticket filled. further analysis to follow.,bullish,2020-08-25
TSLA,"For the great reset, this stock is no good. They will let you work on the fields",bearish,2020-08-25
TSLA,sp addition coming or what!???,bullish,2020-08-25
MSFT,setup here is crazy. I’ve been telling coming September it’s gonna Definitely a long term big boy stock,bullish,2020-08-25
TSLA,Lmfao!!! so much for battery day!!!!! Technology is 3-4 years away. Have fun holding the bag!!!!,bearish,2020-08-25
TSLA,the party is over. Robinhood panic at open.,bearish,2020-08-25
SBUX,"upgraded to PT $90 from $78 and pumpkin spice latte comes out again today. 3, 2, 1...",bullish,2020-08-25
AAPL,"Only weak hearted people will sell between today and August 31, when the stock splits. Obviously, people will line up to buy the stock after the split at $130 per share., making it move higher.",bullish,2020-08-25
TSLA,300-2000 in 4 months !!?? PL revenue etc. down from here for sure,bearish,2020-08-25
TSLA,I sold my 1945 calls for minimal gain with that pump. Bull trap,bearish,2020-08-25
AAPL,"Yesterday we were up $15 pre-market then went down, so for today I’m liking the red pre market, tells me we will rip",bullish,2020-08-25
AAPL,Cowen Raises Apple NASDAQAAPL Price Target to $530.00. Hell yeah that’s great news!!,bullish,2020-08-25
AAPL,bullish divergence on the hourly,bullish,2020-08-25
TSLA,"Crash has already started, save your money and get out",bearish,2020-08-25
TSLA,my puts about to be on,bearish,2020-08-25
TSLA,Best stock I’ve ever traded,bullish,2020-08-26
FB,all about eCommerce. Going to be the largest eCommerce platform in the world.,bullish,2020-08-26
NVDA,just waiting for her to explode while I’m over here getting rich off NTFLX I’m just waiting I’ll be patient not selling another 300 day,bullish,2020-08-26
BRK.B,.B Guys check out GAXY easy money to be made for less then a nickel!,bullish,2020-08-26
FB,it's not even 2 hours since the opening and we see already $300,bullish,2020-08-26
BA,where is this pop people are talking about?,bearish,2020-08-26
NFLX,here’s your dip get in now . from here and after hours. Open tomorrow $600,bullish,2020-08-26
MSFT,who else wants that Netflix run... Holding.,bullish,2020-08-26
BABA,makes me so proud Not done yet,bullish,2020-08-26
AAPL,this guy said I’m not scared. 500 at 505.,bullish,2020-08-26
TSLA,closed half of my position yesterday.. glad I didn’t close it all... thank you Elon,bullish,2020-08-26
AAPL,break over 506.70 and to the moon,bullish,2020-08-26
TSLA,turning short term calls into long term calls everyday tesla 4life. Soon I’ll buy 100 shares and a p100d. I have joined the mob. I bow to my master Elon,bullish,2020-08-26
XOM,The stock is a POS But the dividend yield percentage is going through the roof,bearish,2020-08-26
TSLA,when someone types in TSLA instead of Tesla. You know they have some sort of bag,bullish,2020-08-26
TSLA,feel so good to be chillin in the MONEY. How about you bears? In the money too?,bullish,2020-08-26
FB,you bought puts on the 30-minute dip because you're going to outsmart the trend,bullish,2020-08-26
TSLA,bears are trying so hard yet .tesla keeps smacking them up with the pot of honey lol,bullish,2020-08-26
AAPL,if apple start selling masks with Apple logo on it I will definitely buy it!!!!!,bullish,2020-08-26
BABA,oh no I’m so scared,bullish,2020-08-26
BA,Boeing bulls. Never learn,bearish,2020-08-26
NFLX,finally been waiting two months this to over $500 again,bullish,2020-08-26
AMZN,NOW ANNOUNCE THE SPLIT! BOOM,bullish,2020-08-26
TSLA,I’m going to have 300 shares let’s go push to $1k after the split!!!,bullish,2020-08-26
NFLX,how much more is this gnna go I don’t wanna fomo but I wanna fomo,bullish,2020-08-26
TSLA,is this going to 2100 for a split at 420????,bullish,2020-08-26
TSLA,TSLA doing well but the new kid on the block? There's your 10 x I remember nio at 2.19 O the heady days of last year,bullish,2020-08-26
PFE,I got a 37.5p guys and I’m gonna use my first bear tag,bearish,2020-08-26
TSLA,And the money machine keeps printing,bullish,2020-08-26
TSLA,signs can’t get clearer than this dont sell bulls we going to mars,bullish,2020-08-26
FB,investing is the healthiest addiction I’ve ever had.,bullish,2020-08-26
TSLA,Damn they really let the whole day bleed to trick bears into wasting money on puts,bullish,2020-08-26
TSLA,Long term hold. Patience is a virtue,bullish,2020-08-26
TSLA,"nio got a 23 day. I’d be fckn loaded if Tesla did that my god I think I’m gonna dream about that tonight. Let’s go Tesla bulls, let’s get richricher!",bullish,2020-08-26
TSLA,600$ stock on 1 sept,bullish,2020-08-26
TSLA,LIKE if you are double digit shares,bullish,2020-08-26
TSLA,how are your Puts -printing money or you must be rich. Thanks for the donation with your support.,bullish,2020-08-26
FB,took a little profits around $298 and buying the dips for next week,bullish,2020-08-26
TSLA,Retail investors are giving so much grief to Hedge fund managers for sure !! can you imagine what will happen after the split and how many retail investors will join the movement ... you’re likely to be blown away ..Elon knows it very well !!,bullish,2020-08-26
TSLA,So generous for the dip.. Thank you my lord,bullish,2020-08-27
TSLA,This is Tesla ship ... please everyone come on board... it’s going sail...into high tide waters.. hang on...,bullish,2020-08-27
AAPL,gaps just filled idk why y’all selling it?,bullish,2020-08-27
TSLA,fk amazon... Tesla is the true heir to the iron throne!!!!,bullish,2020-08-27
TSLA,FAKE BULLS wanting you to sell your shares,bullish,2020-08-27
AAPL,Holding my $460 average share price. we will see what tomorrow brings...,bullish,2020-08-27
TSLA,what a beautiful gift...dumbass will never learn.,bullish,2020-08-27
MSFT,Sorry guys but I’m out... ... Out to have a drink and celebrate.,bullish,2020-08-27
AMZN,i like buying my stuff on discount,bullish,2020-08-27
AAPL,back to $500 land LETS GO !!!!,bullish,2020-08-27
TSLA,"This is crazy, up almost $140 a day. I just watching, not going to jump in this kind of hype.",bullish,2020-08-27
TSLA,When this thing bounces back to 2250,bullish,2020-08-27
TSLA,Not jumping back in at the top range. Will jump in after the split settles down and consolidates for a few months. GLTA,bullish,2020-08-27
TSLA,Ouch that hurtsbad entry,bullish,2020-08-27
TSLA,my calls are on fire!!! Burn bears burnnnnnnnnnnn!!!!!!!!,bullish,2020-08-27
TSLA,a correction to 2100 is possible. But I prefer straight up from here. Don’t let others who sold during the correction get back on board at 2100. Pump it!,bullish,2020-08-27
CCL,volume for a run over 16 isn’t here unfortunately,bearish,2020-08-27
MSFT,not done yet... more upside in power hour.. can go nuts..,bullish,2020-08-27
